"coord"	"no.cpgs"	"minfdr"	"Stouffer"	"maxbetafc"	"meanbetafc.x"	"meanbetafc.y"	"chr"	"start"	"end"	"width"	"mean_DB"	"max_DB"	"min_DB"
"125"	"chr17:43714888-43715162"	3	7.87956036231379e-34	5.18143015332033e-27	0.0806633990030762	0.0763937083565652	0.0763937083565652	"chr17"	43714888	43715162	275	0.0788422725062706	0.0880090914521925	0.0711011627586212
"126"	"chr22:50297217-50297645"	2	6.66865738473643e-28	5.61527859869889e-23	0.0881075351245212	0.0788378165202423	0.0788378165202423	"chr22"	50297217	50297645	429	0.0788378165202422	0.0881075351245212	0.0695680979159633
"127"	"chr17:1366091-1366164"	2	7.08043715230525e-22	3.46440175619297e-18	0.0831574011156011	0.0788255691050048	0.0788255691050048	"chr17"	1366091	1366164	74	0.0788255691050048	0.0831574011156012	0.0744937370944084
"128"	"chr11:968650-969000"	4	4.7904806261117e-50	2.65540880314905e-38	0.0838996743772844	0.0771899772254518	0.0771899772254518	"chr11"	968650	969000	351	0.0787647350943844	0.0838996743772844	0.0713140108763888
"129"	"chr18:8800248-8800458"	2	2.10258316349605e-19	3.10956074463691e-15	0.0832453160423281	0.0720763749240452	0.0720763749240452	"chr18"	8800248	8800458	211	0.0787383314192394	0.0912363265476273	0.0662403362908516
"130"	"chr16:83974834-83974894"	2	3.66051910789697e-18	1.21345813349026e-15	0.0796599659839579	0.078609313988599	0.078609313988599	"chr16"	83974834	83974894	61	0.0786093139885991	0.0796599659839579	0.0775586619932404
"131"	"chr8:1905280-1905343"	2	6.61461618198659e-27	2.25963071072828e-20	0.0862499700752449	0.0785138323042185	0.0785138323042185	"chr8"	1905280	1905343	64	0.0785138323042185	0.0862499700752449	0.070777694533192
"132"	"chr17:78682785-78683457"	3	9.68330971694977e-35	9.14588990081311e-29	0.0873394584126183	0.0784528342013094	0.0784528342013094	"chr17"	78682785	78683457	673	0.0784528342013094	0.0873394584126184	0.0732464271144786
"133"	"chr14:89878584-89878675"	2	2.0271756010083e-28	9.21047514084322e-23	0.0797838148930455	0.0784356841594483	0.0784356841594483	"chr14"	89878584	89878675	92	0.0784356841594483	0.0797838148930455	0.0770875534258512
"134"	"chr11:64635728-64635774"	2	1.22570811005209e-21	3.38445258859863e-18	0.0823730783843627	0.0784151340912137	0.0784151340912137	"chr11"	64635728	64635774	47	0.0784151340912138	0.0823730783843627	0.0744571897980648
"135"	"chr12:122332665-122332670"	2	5.68810229482027e-21	1.04939125008715e-17	0.0826397451433465	0.0751117609906788	0.0751117609906788	"chr12"	122332665	122332670	6	0.0784062205383066	0.0826397451433465	0.0741726959332666
"136"	"chr1:203002234-203002593"	2	3.5904834970981e-24	2.39475267860411e-19	0.0815073013060073	0.0783744089917525	0.0783744089917525	"chr1"	203002234	203002593	360	0.0783744089917524	0.0815073013060073	0.0752415166774976
"137"	"chr20:3145178-3145597"	3	8.98121362249183e-30	1.06990169661865e-23	0.0874135651282087	0.0783347015059122	0.0783347015059122	"chr20"	3145178	3145597	420	0.0783347015059122	0.0874135651282087	0.0707314827083498
"138"	"chr11:63906050-63906084"	2	2.86977324353831e-26	1.96194570625463e-21	0.0810404859953227	0.0783119965558108	0.0783119965558108	"chr11"	63906050	63906084	35	0.0783119965558109	0.0810404859953228	0.0755835071162989
"139"	"chr6:72922368-72922399"	2	5.87589885590519e-19	3.11408619944124e-16	0.080590475333156	0.0782554441727861	0.0782554441727861	"chr6"	72922368	72922399	32	0.078255444172786	0.080590475333156	0.0759204130124161
"140"	"chr4:42348007-42348136"	2	2.47077559224471e-27	4.64298461575348e-22	0.0870910444388253	0.0782185494634522	0.0782185494634522	"chr4"	42348007	42348136	130	0.0782185494634522	0.0870910444388253	0.0693460544880792
"141"	"chr11:1435489-1436177"	3	1.34651022405027e-25	6.3679467326868e-22	0.0943138245385274	0.0780857903556807	0.0780857903556807	"chr11"	1435489	1436177	689	0.0780857903556807	0.0943138245385274	0.0621043971917469
"142"	"chr8:107782373-107782734"	6	3.24579055523633e-52	3.140581554109e-44	0.0852187408820817	0.0768830861381503	0.0768830861381503	"chr8"	107782373	107782734	362	0.0780618362882546	0.0865972142420637	0.0668156590611695
"143"	"chr2:240125913-240126078"	3	4.41295243250344e-30	2.70762430051185e-25	0.0771508067099543	0.0730908102399632	0.0730908102399632	"chr2"	240125913	240126078	166	0.0780406443680931	0.084540643314057	0.065409874471021
"144"	"chr7:98586433-98586548"	3	1.39866660477483e-29	1.06980190590244e-23	0.0944247193910249	0.0780375145258086	0.0780375145258086	"chr7"	98586433	98586548	116	0.0780375145258086	0.0944247193910249	0.0678713394629863
"145"	"chr14:101864566-101864631"	2	4.32203499523487e-37	1.82797001391304e-27	0.107310387430918	0.101520651845797	0.101520651845797	"chr14"	101864566	101864631	66	0.077885878312755	0.0824442040580884	0.0733275525674216
"146"	"chr17:11985185-11985228"	2	5.28592782951038e-26	3.55365520517698e-21	0.0799418488250037	0.077833483884766	0.077833483884766	"chr17"	11985185	11985228	44	0.077833483884766	0.0799418488250037	0.0757251189445283
"147"	"chr20:1919852-1920407"	2	2.53778903832702e-21	9.30233407468823e-19	0.075793617695914	0.0739550640707992	0.0739550640707992	"chr20"	1919852	1920407	556	0.0778034243973428	0.0834903383490011	0.0721165104456844
"148"	"chr2:238794922-238795355"	2	5.44939836457893e-14	7.15945126921783e-12	0.0752536325760156	0.070692615408402	0.070692615408402	"chr2"	238794922	238795355	434	0.077763083151746	0.082615363093625	0.072910803209867
"149"	"chr1:2205396-2205824"	4	3.14664230938276e-43	1.78756387707497e-35	0.0841111296523832	0.0759837333977757	0.0759837333977757	"chr1"	2205396	2205824	429	0.0776827224962193	0.0841111296523832	0.0714788828067128
"150"	"chr7:2165490-2165812"	2	4.6038830102518e-20	3.30830671545846e-15	0.0886929173659076	0.0776598495927253	0.0776598495927253	"chr7"	2165490	2165812	323	0.0776598495927253	0.0886929173659077	0.066626781819543
"151"	"chr8:8235320-8235458"	2	1.13443750989736e-15	4.73309822130822e-13	0.0809147499049162	0.0776532040491586	0.0776532040491586	"chr8"	8235320	8235458	139	0.0776532040491586	0.0809147499049162	0.074391658193401
"152"	"chr1:17949212-17949565"	3	1.6271127522244e-38	2.32908789596009e-31	0.0898170693238926	0.0776334027502096	0.0776334027502096	"chr1"	17949212	17949565	354	0.0776334027502096	0.0898170693238926	0.0660433293060015
"153"	"chr12:130963378-130963430"	2	2.15677495437929e-27	1.97107761956556e-21	0.0892080557938516	0.0732269012149663	0.0732269012149663	"chr12"	130963378	130963430	53	0.0776243250928451	0.0980029035496092	0.057245746636081
"154"	"chr17:12893389-12893541"	2	6.56780262318481e-23	4.82187085177561e-19	0.0860143320207322	0.0775852894642561	0.0775852894642561	"chr17"	12893389	12893541	153	0.0775852894642562	0.0860143320207322	0.0691562469077802
"155"	"chr1:245375925-245376028"	2	2.68532713703468e-22	1.26520272089088e-18	0.0849625539342774	0.0774868214905559	0.0774868214905559	"chr1"	245375925	245376028	104	0.0774868214905559	0.0849625539342774	0.0700110890468343
"156"	"chr4:144272609-144272716"	2	5.31443129358252e-22	6.66059772298408e-17	0.0841244089440341	0.0774170671604217	0.0774170671604217	"chr4"	144272609	144272716	108	0.0774170671604218	0.0841244089440342	0.0707097253768094
"157"	"chr17:77419249-77419534"	2	3.72629596429808e-19	3.85932071058897e-16	0.0866445354186072	0.077416807199446	0.077416807199446	"chr17"	77419249	77419534	286	0.077416807199446	0.0866445354186072	0.0681890789802849
"158"	"chr22:50845326-50845380"	2	4.75069957230733e-26	3.71215503496456e-21	0.0820580191146589	0.0772898067810359	0.0772898067810359	"chr22"	50845326	50845380	55	0.0772898067810359	0.0820580191146589	0.0725215944474129
"159"	"chr20:35443978-35444560"	5	9.40366587667873e-61	1.0942618628434e-48	0.0925079585337835	0.077271817457754	0.077271817457754	"chr20"	35443978	35444560	583	0.0772718174577541	0.0925079585337835	0.0604496816561816
"160"	"chr8:143214422-143214455"	2	2.81519408465668e-17	5.98269909945358e-15	0.0725133524848707	0.0698805203240483	0.0698805203240483	"chr8"	143214422	143214455	34	0.0772566818900219	0.0802183413751267	0.074295022404917
"161"	"chr16:85695032-85695271"	3	3.9100852266968e-29	3.54181425944005e-24	0.0862334806172345	0.0771774485535042	0.0771774485535042	"chr16"	85695032	85695271	240	0.0771774485535042	0.0862334806172345	0.0667276700429016
"162"	"chr17:77245306-77245327"	2	1.77832811815585e-26	1.44967373819867e-21	0.0795277520968655	0.0771736298821239	0.0771736298821239	"chr17"	77245306	77245327	22	0.0771736298821239	0.0795277520968656	0.0748195076673822
"163"	"chr5:3220947-3221037"	2	1.70682115148683e-30	4.53680882713996e-24	0.0819940935391922	0.0769463537082695	0.0769463537082695	"chr5"	3220947	3221037	91	0.0769463537082695	0.0819940935391922	0.0718986138773468
"164"	"chr12:133156510-133156565"	2	6.81896623973947e-24	9.32419572441402e-20	0.0820366192006794	0.0769372065703999	0.0769372065703999	"chr12"	133156510	133156565	56	0.0769372065704	0.0820366192006794	0.0718377939401205
"165"	"chr4:2363117-2363153"	3	2.79318002571483e-24	4.18566559876499e-20	0.0819806209674386	0.0724591527889187	0.0724591527889187	"chr4"	2363117	2363153	37	0.0769282908440648	0.089265639564331	0.0705212120480989
"166"	"chr16:87376314-87377426"	6	2.49248034396393e-53	3.06799079935225e-49	0.0841238498381544	0.0759619468713408	0.0759619468713408	"chr16"	87376314	87377426	1113	0.0769257824754019	0.0841238498381544	0.068895475942138
"167"	"chr1:245411583-245411712"	3	4.11347253082779e-24	2.66698158390693e-20	0.0890617646815725	0.0768513956684651	0.0768513956684651	"chr1"	245411583	245411712	130	0.0768513956684651	0.0890617646815726	0.0701367810296026
"168"	"chr22:43343959-43343992"	2	1.03066311325751e-29	1.57815256495624e-23	0.0850141183504087	0.0768368707340669	0.0768368707340669	"chr22"	43343959	43343992	34	0.0768368707340669	0.0850141183504087	0.0686596231177252
"169"	"chr16:89913768-89913972"	3	2.57123032304074e-22	1.46160122211015e-18	0.0887860251407989	0.0767235286433005	0.0767235286433005	"chr16"	89913768	89913972	205	0.0767235286433005	0.0887860251407989	0.0635956467402246
"170"	"chr6:34059640-34059787"	2	2.36607362631494e-28	8.60014698274711e-23	0.0793363174575479	0.0767161351375936	0.0767161351375936	"chr6"	34059640	34059787	148	0.0767161351375936	0.0793363174575479	0.0740959528176393
"171"	"chr12:122691993-122692290"	2	2.00437305377898e-22	5.78968447630922e-18	0.0872088522768883	0.0767079944456029	0.0767079944456029	"chr12"	122691993	122692290	298	0.0767079944456028	0.0872088522768883	0.0662071366143174
"172"	"chr12:133414255-133415266"	5	2.81805326764747e-47	1.34408151775403e-41	0.0881077246542522	0.0740725993495869	0.0740725993495869	"chr12"	133414255	133415266	1012	0.0766494026920227	0.0881077246542522	0.068738352813588
"173"	"chr14:91744409-91744445"	3	1.95295301860052e-22	1.54160501597342e-19	0.0761327968159442	0.0741048446199927	0.0741048446199927	"chr14"	91744409	91744445	37	0.0765416394890494	0.0781409577167343	0.0753511639344698
"174"	"chr18:10588980-10589360"	5	3.27640383889872e-47	4.97678725848641e-38	0.0851751809416613	0.0748593699987221	0.0748593699987221	"chr18"	10588980	10589360	381	0.0765353884102502	0.0935552729993023	0.056719261261606
"175"	"chr11:6412852-6413036"	2	1.20800478035407e-27	1.27828847177512e-20	0.0766063184416215	0.0765228231059098	0.0765228231059098	"chr11"	6412852	6413036	185	0.0765228231059097	0.0766063184416215	0.076439327770198
"176"	"chr8:41707516-41707595"	2	3.30873107707073e-24	8.31665880635042e-20	0.08095445557528	0.0763851510223659	0.0763851510223659	"chr8"	41707516	41707595	80	0.0763851510223658	0.08095445557528	0.0718158464694517
"177"	"chr2:207988651-207988952"	3	9.86347706317822e-31	7.96896182463028e-25	0.073510591458617	0.0714546026004114	0.0714546026004114	"chr2"	207988651	207988952	302	0.0763739119928835	0.0810421062660628	0.0676690998513291
"178"	"chr17:78560478-78560916"	2	4.13975688161052e-15	2.37550682346265e-13	0.0727710015858062	0.0726959753231405	0.0726959753231405	"chr17"	78560478	78560916	439	0.0763433042171599	0.0799156068485136	0.0727710015858062
"179"	"chr13:113663206-113663538"	4	1.25220146499965e-50	1.76290920718109e-39	0.0874843842687344	0.0763399552242731	0.0763399552242731	"chr13"	113663206	113663538	333	0.0763399552242731	0.0874843842687344	0.0550832076943951
"180"	"chr11:582011-582126"	2	3.30126182172408e-20	4.39694996231923e-17	0.079252507880224	0.0762153659952597	0.0762153659952597	"chr11"	582011	582126	116	0.0762153659952596	0.0792525078802239	0.0731782241102954
"181"	"chr19:5060985-5061205"	3	7.69692186197821e-39	3.78851734490053e-30	0.0948640069706972	0.0761717164149842	0.0761717164149842	"chr19"	5060985	5061205	221	0.0761717164149842	0.0948640069706973	0.0443596503282844
"182"	"chr13:101178575-101179286"	4	1.51302167108857e-44	3.1643983403169e-35	0.0824908301771319	0.0741695938589917	0.0741695938589917	"chr13"	101178575	101179286	712	0.0761523882106871	0.0887178841341421	0.0641243861830558
"183"	"chr17:77076092-77076358"	4	1.40623568983987e-38	9.02359779914714e-31	0.0928777991444329	0.0761166202066315	0.0761166202066315	"chr17"	77076092	77076358	267	0.0761166202066315	0.0928777991444328	0.0628426997426619
"184"	"chr4:811981-812884"	6	1.83950019023002e-60	1.17557357938367e-51	0.0778746145458035	0.0735510715424395	0.0735510715424395	"chr4"	811981	812884	904	0.0760895523132276	0.0847435567884447	0.0704431930892498
"185"	"chr2:131518131-131518696"	3	2.40445255560894e-32	9.99512073358212e-28	0.0759927594014509	0.0739208572346965	0.0739208572346965	"chr2"	131518131	131518696	566	0.0760729690521173	0.0780530667756419	0.0741730809792592
"186"	"chr8:140676074-140676190"	2	7.70880949050054e-20	7.74515358363505e-17	0.0772335862516668	0.0758312770758079	0.0758312770758079	"chr8"	140676074	140676190	117	0.0758312770758079	0.0772335862516668	0.074428967899949
"187"	"chr21:46955566-46955647"	2	4.43469017743487e-20	8.56778831116125e-17	0.0846836595136703	0.0756215205732035	0.0756215205732035	"chr21"	46955566	46955647	82	0.0756215205732035	0.0846836595136703	0.0665593816327367
"188"	"chr3:196388567-196388687"	2	7.54351303251204e-24	1.87970686518845e-18	0.0726894550815255	0.0688789879242532	0.0688789879242532	"chr3"	196388567	196388687	121	0.0755952806254768	0.0795664433937285	0.0716241178572251
"189"	"chr12:112681217-112681365"	2	2.85112082875356e-22	1.17006087494412e-18	0.0781107131203385	0.0755608327247704	0.0755608327247704	"chr12"	112681217	112681365	149	0.0755608327247704	0.0781107131203386	0.0730109523292022
"190"	"chr4:2372761-2372960"	3	3.18415715321841e-33	1.24106047024799e-27	0.0896728779230558	0.0755357059359129	0.0755357059359129	"chr4"	2372761	2372960	200	0.0755357059359129	0.0896728779230558	0.0567003290856607
"191"	"chr16:11001757-11001839"	2	1.24125253768221e-18	2.11523794838267e-15	0.0782936595691592	0.0754726323249562	0.0754726323249562	"chr16"	11001757	11001839	83	0.0754726323249562	0.0782936595691592	0.0726516050807531
"192"	"chr10:8137978-8138058"	2	3.88288226917032e-24	5.7006378117724e-20	0.0773806023328066	0.0754588470713965	0.0754588470713965	"chr10"	8137978	8138058	81	0.0754588470713965	0.0773806023328066	0.0735370918099864
"193"	"chr8:141220177-141220490"	3	1.98323832220839e-27	2.06531404902005e-23	0.0837224372658553	0.0753387280116321	0.0753387280116321	"chr8"	141220177	141220490	314	0.0753387280116321	0.0837224372658553	0.0635997042025555
"194"	"chr8:1379801-1379994"	3	1.28514488032855e-28	5.44776458617472e-22	0.0843890395403521	0.0724638754645312	0.0724638754645312	"chr8"	1379801	1379994	194	0.0752231933419048	0.092666993172473	0.0619072074753696
"195"	"chr10:11317787-11317872"	3	1.75752670149107e-28	6.89934013716373e-24	0.0761358944511097	0.0751921964139859	0.0751921964139859	"chr10"	11317787	11317872	86	0.0751921964139859	0.0761358944511096	0.074411849648759
"196"	"chr13:21652115-21652153"	2	7.98141275905667e-10	6.08666003048938e-09	0.0981062046157976	0.0807630610629864	0.0807630610629864	"chr13"	21652115	21652153	39	0.0751578130817014	0.0868957086532274	0.0634199175101753
"197"	"chr6:72924771-72924967"	2	3.81100771984734e-23	2.63518797367368e-17	0.0877196658388002	0.0751557384449377	0.0751557384449377	"chr6"	72924771	72924967	197	0.0751557384449376	0.0877196658388001	0.0625918110510751
"198"	"chr7:3221150-3221373"	3	1.55818838375126e-25	1.2134190683843e-21	0.0712698148916623	0.0708145561008338	0.0708145561008338	"chr7"	3221150	3221373	224	0.0750703746428344	0.0776730144085466	0.0707498880500714
"199"	"chr4:2401605-2402046"	4	1.36356863841549e-22	2.41454977248802e-19	0.105790328934281	0.074821269070618	0.074821269070618	"chr4"	2401605	2402046	442	0.0750422889416766	0.100205300385162	0.0436412160536174
"200"	"chr5:16508920-16509047"	3	1.05238458151119e-23	2.64142687392409e-20	0.0777081098284464	0.0707467596721102	0.0707467596721102	"chr5"	16508920	16509047	128	0.0750283321995732	0.0777081098284463	0.0704166335116719
"201"	"chr13:113739251-113739577"	4	1.92352301784352e-42	1.04089211060081e-33	0.0820741974650725	0.073672348343693	0.073672348343693	"chr13"	113739251	113739577	327	0.0750138129670108	0.0820741974650725	0.0665374581574894
"202"	"chr1:3732904-3733314"	3	2.04968168290129e-28	1.96652064675539e-21	0.0822055584574967	0.0750041472010919	0.0750041472010919	"chr1"	3732904	3733314	411	0.0750041472010919	0.0822055584574967	0.0610448190702841
"203"	"chr21:45752460-45752597"	2	2.03646997185188e-24	1.2067995078505e-18	0.0758073417565119	0.0749293323087396	0.0749293323087396	"chr21"	45752460	45752597	138	0.0749293323087396	0.0758073417565119	0.0740513228609673
"204"	"chr8:21994537-21994573"	2	9.77073589314474e-22	4.00576284717353e-18	0.0826340640989564	0.0749204786365737	0.0749204786365737	"chr8"	21994537	21994573	37	0.0749204786365737	0.0826340640989564	0.067206893174191
"205"	"chr15:31175007-31175522"	4	6.18658006905377e-37	1.95396234408231e-23	0.097709880051737	0.0756177628772105	0.0756177628772105	"chr15"	31175007	31175522	516	0.0747810327694897	0.097709880051737	0.0532367914747481
"206"	"chr4:1228640-1230262"	4	3.92267379078645e-31	2.54033142995049e-34	0.0772249980480257	0.0727691598704766	0.0727691598704766	"chr4"	1228640	1230262	1623	0.0746546384674343	0.0838959222338083	0.0605735730201562
"207"	"chr1:1955124-1955762"	2	7.15826315420922e-21	3.53025622445742e-18	0.0886901343371092	0.0745537746242364	0.0745537746242364	"chr1"	1955124	1955762	639	0.0745537746242364	0.0886901343371091	0.0604174149113637
